"PASSENGERS","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","AIRCRAFT_TYPE","MONTH",
1.00,"H6","Hageland Aviation Service",11952,"GNU","Goodnews Bay, AK",14282,"PTU","Platinum, AK","035",12,
1.00,"H6","Hageland Aviation Service",12087,"HCR","Holy Cross, AK",10313,"ANV","Anvik, AK","035",12,
1.00,"H6","Hageland Aviation Service",12268,"IAN","Kiana, AK",13806,"OBU","Kobuk, AK","194",12,
1.00,"H6","Hageland Aviation Service",12268,"IAN","Kiana, AK",15785,"WLK","Selawik, AK","416",12,
1.00,"H6","Hageland Aviation Service",12676,"KGX","Grayling, AK",10313,"ANV","Anvik, AK","035",12,
1.00,"H6","Hageland Aviation Service",12704,"KKA","Koyuk, AK",11941,"GLV","Golovin, AK","194",12,
1.00,"H6","Hageland Aviation Service",12708,"KKH","Kongiganak, AK",11492,"EEK","Eek, AK","035",12,
1.00,"H6","Hageland Aviation Service",12708,"KKH","Kongiganak, AK",15862,"WTL","Tuntutuliak, AK","035",12,
1.00,"H6","Hageland Aviation Service",12769,"KOT","Kotlik, AK",13434,"MOU","Mountain Village, AK","035",12,
1.00,"H6","Hageland Aviation Service",12769,"KOT","Kotlik, AK",13434,"MOU","Mountain Village, AK","416",12,
1.00,"H6","Hageland Aviation Service",12807,"KSM","St. Mary's, AK",11952,"GNU","Goodnews Bay, AK","035",12,
1.00,"H6","Hageland Aviation Service",12807,"KSM","St. Mary's, AK",12807,"KSM","St. Mary's, AK","035",12,
1.00,"H6","Hageland Aviation Service",12807,"KSM","St. Mary's, AK",13369,"MLL","Marshall, AK","035",12,
1.00,"H6","Hageland Aviation Service",12868,"KYU","Koyukuk, AK",13768,"NUL","Nulato, AK","194",12,
1.00,"H6","Hageland Aviation Service",13369,"MLL","Marshall, AK",10551,"BET","Bethel, AK","035",12,
1.00,"H6","Hageland Aviation Service",13369,"MLL","Marshall, AK",11550,"EMK","Emmonak, AK","035",12,
1.00,"H6","Hageland Aviation Service",13369,"MLL","Marshall, AK",13770,"NUP","Nunapitchuk, AK","416",12,
1.00,"H6","Hageland Aviation Service",13369,"MLL","Marshall, AK",14234,"PQS","Pilot Station, AK","035",12,
1.00,"H6","Hageland Aviation Service",13434,"MOU","Mountain Village, AK",10416,"AUK","Alakanuk, AK","035",12,
1.00,"H6","Hageland Aviation Service",13434,"MOU","Mountain Village, AK",14627,"RSH","Russian Mission, AK","035",12,
1.00,"H6","Hageland Aviation Service",13434,"MOU","Mountain Village, AK",14718,"SCM","Scammon Bay, AK","035",12,
1.00,"H6","Hageland Aviation Service",13434,"MOU","Mountain Village, AK",15085,"SXP","Sheldon Point, AK","035",12,
1.00,"H6","Hageland Aviation Service",13710,"NME","Nightmute, AK",11227,"CYF","Chefornak, AK","035",12,
1.00,"H6","Hageland Aviation Service",13768,"NUL","Nulato, AK",12868,"KYU","Koyukuk, AK","194",12,
1.00,"H6","Hageland Aviation Service",13770,"NUP","Nunapitchuk, AK",10405,"ATT","Atmautluak, AK","416",12,
1.00,"H6","Hageland Aviation Service",13770,"NUP","Nunapitchuk, AK",15862,"WTL","Tuntutuliak, AK","035",12,
1.00,"H6","Hageland Aviation Service",13942,"ORV","Noorvik, AK",13970,"OTZ","Kotzebue, AK","416",12,
1.00,"H6","Hageland Aviation Service",13970,"OTZ","Kotzebue, AK",10139,"ABL","Ambler, AK","194",12,
1.00,"H6","Hageland Aviation Service",13970,"OTZ","Kotzebue, AK",14804,"SHG","Shungnak, AK","194",12,
1.00,"H6","Hageland Aviation Service",14234,"PQS","Pilot Station, AK",12807,"KSM","St. Mary's, AK","035",12,
1.00,"H6","Hageland Aviation Service",14234,"PQS","Pilot Station, AK",14627,"RSH","Russian Mission, AK","035",12,
1.00,"H6","Hageland Aviation Service",14234,"PQS","Pilot Station, AK",14627,"RSH","Russian Mission, AK","416",12,
1.00,"H6","Hageland Aviation Service",14493,"RDV","Red Devil, AK",10304,"ANI","Aniak, AK","416",12,
1.00,"H6","Hageland Aviation Service",14493,"RDV","Red Devil, AK",14880,"SLQ","Sleetmute, AK","035",12,
1.00,"H6","Hageland Aviation Service",14627,"RSH","Russian Mission, AK",14234,"PQS","Pilot Station, AK","416",12,
1.00,"H6","Hageland Aviation Service",14805,"SHH","Shishmaref, AK",13873,"OME","Nome, AK","194",12,
1.00,"H6","Hageland Aviation Service",14805,"SHH","Shishmaref, AK",15709,"WAA","Wales, AK","194",12,
1.00,"H6","Hageland Aviation Service",14987,"SRV","Stony River, AK",10304,"ANI","Aniak, AK","035",12,
1.00,"H6","Hageland Aviation Service",14987,"SRV","Stony River, AK",14493,"RDV","Red Devil, AK","416",12,
1.00,"H6","Hageland Aviation Service",15085,"SXP","Sheldon Point, AK",13369,"MLL","Marshall, AK","035",12,
1.00,"H6","Hageland Aviation Service",15085,"SXP","Sheldon Point, AK",13434,"MOU","Mountain Village, AK","416",12,
1.00,"H6","Hageland Aviation Service",15257,"TLT","Tuluksak, AK",10551,"BET","Bethel, AK","035",12,
1.00,"H6","Hageland Aviation Service",15785,"WLK","Selawik, AK",10139,"ABL","Ambler, AK","416",12,
1.00,"H6","Hageland Aviation Service",15794,"WMO","White Mountain, AK",12704,"KKA","Koyuk, AK","194",12,
1.00,"H6","Hageland Aviation Service",15794,"WMO","White Mountain, AK",12704,"KKA","Koyuk, AK","416",12,
1.00,"H6","Hageland Aviation Service",15798,"WNA","Napakiak, AK",13770,"NUP","Nunapitchuk, AK","035",12,
1.00,"H6","Hageland Aviation Service",15862,"WTL","Tuntutuliak, AK",12708,"KKH","Kongiganak, AK","035",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",10930,"CEC","Crescent City, CA",14689,"SBA","Santa Barbara, CA","674",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",10980,"CHA","Chattanooga, TN",14785,"SGH","Springfield, OH","636",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",10994,"CHS","Charleston, SC",14574,"ROA","Roanoke, VA","684",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",11884,"GEG","Spokane, WA",10930,"CEC","Crescent City, CA","674",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",12339,"IND","Indianapolis, IN",13461,"MQY","Smyrna, TN","674",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",13105,"LUK","Cincinnati, OH",15847,"WSG","Washington, PA","636",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",13244,"MEM","Memphis, TN",10980,"CHA","Chattanooga, TN","684",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",13461,"MQY","Smyrna, TN",10540,"BED","Bedford, MA","674",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",13461,"MQY","Smyrna, TN",12339,"IND","Indianapolis, IN","674",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",14081,"PGA","Page, AZ",11884,"GEG","Spokane, WA","674",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",14307,"PVD","Providence, RI",14492,"RDU","Raleigh/Durham, NC","674",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",14492,"RDU","Raleigh/Durham, NC",14802,"SHD","Staunton, VA","674",12,
1.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",14689,"SBA","Santa Barbara, CA",12197,"HPN","White Plains, NY","658",12,
1.00,"ELL","Ellis Air Taxi Inc.",11924,"GKN","Gulkana, AK",13564,"MXY","McCarthy, AK","035",12,
1.00,"ELL","Ellis Air Taxi Inc.",13564,"MXY","McCarthy, AK",11924,"GKN","Gulkana, AK","035",12,
1.00,"KAH","Kenmore Air Harbor",12652,"KEH","Kenmore, WA",13002,"LKE","Seattle, WA","030",12,
1.00,"KAH","Kenmore Air Harbor",13002,"LKE","Seattle, WA",12652,"KEH","Kenmore, WA","030",12,
1.00,"22Q","Gem Air LLC",14897,"SMN","Salmon, ID",10713,"BOI","Boise, ID","035",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",10540,"BED","Bedford, MA",10559,"BFI","Seattle, WA","688",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",13303,"MIA","Miami, FL",15167,"TEB","Teterboro, NJ","750",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",13771,"NUQ","Mountain View, CA",15167,"TEB","Teterboro, NJ","750",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",14112,"PIE","St. Petersburg, FL",14259,"PSM","Portsmouth, NH","774",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",14259,"PSM","Portsmouth, NH",10519,"BCT","Boca Raton, FL","774",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",14259,"PSM","Portsmouth, NH",14112,"PIE","St. Petersburg, FL","774",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",15167,"TEB","Teterboro, NJ",12028,"GVL","Gainesville, GA","775",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",15167,"TEB","Teterboro, NJ",13232,"MDW","Chicago, IL","750",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",15167,"TEB","Teterboro, NJ",13303,"MIA","Miami, FL","750",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",15346,"TSS","New York, NY",15167,"TEB","Teterboro, NJ","393",12,
1.00,"27Q","Jet Aviation Flight Services, Inc.",15618,"VNY","Van Nuys, CA",12173,"HNL","Honolulu, HI","688",12,
1.00,"RVQ","Reeve Air Alaska, LLC",11392,"DQL","Anchorage, AK",11924,"GKN","Gulkana, AK","194",12,
1.00,"2O","Island Air Service",10006,"06A","Kizhuyak, AK",10056,"A43","Kodiak Island, AK","033",12,
1.00,"2O","Island Air Service",10056,"A43","Kodiak Island, AK",10042,"A29","Kiluda Bay, AK","040",12,
1.00,"2O","Island Air Service",10056,"A43","Kodiak Island, AK",10556,"BFB","Blue Fox Bay, AK","033",12,
1.00,"2O","Island Air Service",10056,"A43","Kodiak Island, AK",12705,"KKB","Kitoi Bay, AK","040",12,
1.00,"2O","Island Air Service",10056,"A43","Kodiak Island, AK",12771,"KOY","Olga Bay, AK","040",12,
1.00,"2O","Island Air Service",10056,"A43","Kodiak Island, AK",12785,"KPY","Port Bailey, AK","040",12,
1.00,"2O","Island Air Service",10056,"A43","Kodiak Island, AK",12854,"KWP","West Point, AK","033",12,
1.00,"2O","Island Air Service",10278,"ALZ","Lazy Bay, AK",10056,"A43","Kodiak Island, AK","033",12,
1.00,"2O","Island Air Service",11299,"DGB","Danger Bay, AK",10056,"A43","Kodiak Island, AK","033",12,
1.00,"2O","Island Air Service",11299,"DGB","Danger Bay, AK",13934,"ORI","Port Lions, AK","033",12,
1.00,"2O","Island Air Service",11299,"DGB","Danger Bay, AK",13934,"ORI","Port Lions, AK","079",12,
1.00,"2O","Island Air Service",12772,"KOZ","Ouzinkie, AK",13934,"ORI","Port Lions, AK","416",12,
1.00,"2O","Island Air Service",12785,"KPY","Port Bailey, AK",10056,"A43","Kodiak Island, AK","033",12,
1.00,"2O","Island Air Service",12785,"KPY","Port Bailey, AK",12854,"KWP","West Point, AK","040",12,
1.00,"2O","Island Air Service",12854,"KWP","West Point, AK",15446,"UGI","Uganik, AK","040",12,
1.00,"2O","Island Air Service",12866,"KYK","Karluk, AK",12721,"KLN","Larsen Bay, AK","416",12,
1.00,"2O","Island Air Service",12866,"KYK","Karluk, AK",14855,"SKJ","Sitkinak, AK","079",12,
1.00,"2O","Island Air Service",13934,"ORI","Port Lions, AK",12772,"KOZ","Ouzinkie, AK","416",12,
1.00,"2O","Island Air Service",15091,"SYB","Seal Bay, AK",10056,"A43","Kodiak Island, AK","033",12,
1.00,"2O","Island Air Service",15446,"UGI","Uganik, AK",10056,"A43","Kodiak Island, AK","033",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",10204,"AGN","Angoon, AK",15231,"TKE","Tenakee, AK","035",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",11545,"ELV","Elfin Cove, AK",12523,"JNU","Juneau, AK","416",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12171,"HNH","Hoonah, AK",11997,"GST","Gustavus, AK","415",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12171,"HNH","Hoonah, AK",12523,"JNU","Juneau, AK","035",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12175,"HNS","Haines, AK",12523,"JNU","Juneau, AK","035",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12175,"HNS","Haines, AK",12523,"JNU","Juneau, AK","479",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12175,"HNS","Haines, AK",12523,"JNU","Juneau, AK","035",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",11545,"ELV","Elfin Cove, AK","040",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",11545,"ELV","Elfin Cove, AK","416",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",12171,"HNH","Hoonah, AK","035",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",14062,"PEC","Pelican, AK","035",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",15231,"TKE","Tenakee, AK","035",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",14062,"PEC","Pelican, AK",12523,"JNU","Juneau, AK","035",12,
1.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",14062,"PEC","Pelican, AK",12523,"JNU","Juneau, AK","040",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",10961,"CGA","Craig, AK",15741,"WFB","Ketchikan, AK","042",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",11367,"DOF","Dora Bay, AK",15741,"WFB","Ketchikan, AK","040",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",12253,"HYL","Hollis, AK",10961,"CGA","Craig, AK","042",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",12633,"KCC","Coffman Cove, AK",11484,"EDA","Edna Bay, AK","040",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",14229,"PPV","Port Protection, AK",15741,"WFB","Ketchikan, AK","040",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15741,"WFB","Ketchikan, AK",11367,"DOF","Dora Bay, AK","040",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15741,"WFB","Ketchikan, AK",11484,"EDA","Edna Bay, AK","040",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15741,"WFB","Ketchikan, AK",12633,"KCC","Coffman Cove, AK","040",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15741,"WFB","Ketchikan, AK",12773,"KPB","Point Baker, AK","040",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15741,"WFB","Ketchikan, AK",12815,"KTB","Thorne Bay, AK","042",12,
1.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15741,"WFB","Ketchikan, AK",13504,"MTM","Metlakatla, AK","040",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10304,"ANI","Aniak, AK",12719,"KLG","Kalskag, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10304,"ANI","Aniak, AK",14816,"SHX","Shageluk, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10304,"ANI","Aniak, AK",14816,"SHX","Shageluk, AK","416",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10313,"ANV","Anvik, AK",12087,"HCR","Holy Cross, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10313,"ANV","Anvik, AK",12087,"HCR","Holy Cross, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10313,"ANV","Anvik, AK",12676,"KGX","Grayling, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10313,"ANV","Anvik, AK",12676,"KGX","Grayling, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10996,"CHU","Chuathbaluk, AK",10304,"ANI","Aniak, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",10996,"CHU","Chuathbaluk, AK",10304,"ANI","Aniak, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",11492,"EEK","Eek, AK",10551,"BET","Bethel, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12087,"HCR","Holy Cross, AK",10304,"ANI","Aniak, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12087,"HCR","Holy Cross, AK",10304,"ANI","Aniak, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12087,"HCR","Holy Cross, AK",10313,"ANV","Anvik, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12087,"HCR","Holy Cross, AK",12719,"KLG","Kalskag, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12676,"KGX","Grayling, AK",10313,"ANV","Anvik, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12676,"KGX","Grayling, AK",12087,"HCR","Holy Cross, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12676,"KGX","Grayling, AK",14816,"SHX","Shageluk, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12719,"KLG","Kalskag, AK",12087,"HCR","Holy Cross, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",12719,"KLG","Kalskag, AK",14627,"RSH","Russian Mission, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",13676,"NIB","Nikolai, AK",15160,"TCT","Takotna, AK","479",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",14627,"RSH","Russian Mission, AK",10304,"ANI","Aniak, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",14816,"SHX","Shageluk, AK",10313,"ANV","Anvik, AK","035",12,
1.00,"7S","Ryan Air f/k/a Arctic Transportation",15245,"TLA","Teller, AK",13873,"OME","Nome, AK","416",12,
1.00,"AN","ADVANCED AIR, LLC",12127,"HHR","Hawthorne, CA",14011,"PAO","Palo Alto, CA","479",12,
1.00,"AN","ADVANCED AIR, LLC",12745,"KNB","Kanab, UT",10630,"BJC","Broomfield, CO","686",12,
1.00,"AN","ADVANCED AIR, LLC",14570,"RNO","Reno, NV",13796,"OAK","Oakland, CA","479",12,
1.00,"5Y","Atlas Air Inc.",13587,"MZJ","Marana, AZ",12266,"IAH","Houston, TX","819",12,
1.00,"7H","Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",14709,"SCC","Deadhorse, AK",13767,"NUI","Nuiqsut, AK","483",12,
1.00,"H6","Hageland Aviation Service",10139,"ABL","Ambler, AK",15785,"WLK","Selawik, AK","194",12,
1.00,"H6","Hageland Aviation Service",10299,"ANC","Anchorage, AK",12807,"KSM","St. Mary's, AK","405",12,
1.00,"H6","Hageland Aviation Service",10304,"ANI","Aniak, AK",11028,"CKD","Crooked Creek, AK","416",12,
1.00,"H6","Hageland Aviation Service",10304,"ANI","Aniak, AK",12719,"KLG","Kalskag, AK","416",12,
1.00,"H6","Hageland Aviation Service",10304,"ANI","Aniak, AK",14987,"SRV","Stony River, AK","035",12,
1.00,"H6","Hageland Aviation Service",10396,"ATK","Atqasuk, AK",10754,"BRW","Barrow, AK","405",12,
1.00,"H6","Hageland Aviation Service",10416,"AUK","Alakanuk, AK",12807,"KSM","St. Mary's, AK","416",12,
1.00,"H6","Hageland Aviation Service",10551,"BET","Bethel, AK",10304,"ANI","Aniak, AK","035",12,
1.00,"H6","Hageland Aviation Service",10551,"BET","Bethel, AK",10416,"AUK","Alakanuk, AK","035",12,
1.00,"H6","Hageland Aviation Service",10551,"BET","Bethel, AK",11952,"GNU","Goodnews Bay, AK","416",12,
1.00,"SNK","Spernak Airways Inc.",13467,"MRI","Anchorage, AK",14863,"SKW","Skwentna, AK","035",12,
1.00,"SNK","Spernak Airways Inc.",13467,"MRI","Anchorage, AK",14863,"SKW","Skwentna, AK","035",12,
1.00,"SNK","Spernak Airways Inc.",13467,"MRI","Anchorage, AK",15406,"TYE","Tyonek, AK","036",12,
1.00,"SNK","Spernak Airways Inc.",14863,"SKW","Skwentna, AK",13467,"MRI","Anchorage, AK","035",12,
1.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",11336,"DLG","Dillingham, AK",12755,"KNW","New Stuyahok, AK","035",12,
1.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12671,"KGK","Koliganek, AK",12755,"KNW","New Stuyahok, AK","079",12,
1.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12720,"KLL","Levelock, AK",12653,"KEK","Ekwok, AK","035",12,
1.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12720,"KLL","Levelock, AK",12653,"KEK","Ekwok, AK","079",12,
1.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12720,"KLL","Levelock, AK",12755,"KNW","New Stuyahok, AK","079",12,
1.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12737,"KMO","Manokotak, AK",11336,"DLG","Dillingham, AK","079",12,
1.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12755,"KNW","New Stuyahok, AK",11336,"DLG","Dillingham, AK","035",12,
1.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12755,"KNW","New Stuyahok, AK",12737,"KMO","Manokotak, AK","035",12,
1.00,"13Q","Chartright Air Inc.",11697,"FLL","Fort Lauderdale, FL",10994,"CHS","Charleston, SC","685",12,
1.00,"13Q","Chartright Air Inc.",12197,"HPN","White Plains, NY",15020,"STP","Minneapolis/St. Paul, MN","669",12,
1.00,"13Q","Chartright Air Inc.",15167,"TEB","Teterboro, NJ",10154,"ACK","Nantucket, MA","668",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",10325,"APA","Denver, CO",13771,"NUQ","Mountain View, CA","659",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",10327,"APC","Napa, CA",10559,"BFI","Seattle, WA","647",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",10372,"ASE","Aspen, CO",15618,"VNY","Van Nuys, CA","641",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",10630,"BJC","Broomfield, CO",15325,"TRM","Thermal, CA","648",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",10713,"BOI","Boise, ID",13157,"MAE","Madera, CA","647",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",10800,"BUR","Burbank, CA",13771,"NUQ","Mountain View, CA","659",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",11308,"DHN","Dothan, AL",14489,"RDM","Bend/Redmond, OR","648",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",11618,"EWR","Newark, NJ",14689,"SBA","Santa Barbara, CA","648",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",13771,"NUQ","Mountain View, CA",10800,"BUR","Burbank, CA","659",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",13891,"ONT","Ontario, CA",12954,"LGB","Long Beach, CA","685",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",14689,"SBA","Santa Barbara, CA",11618,"EWR","Newark, NJ","648",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",14771,"SFO","San Francisco, CA",15618,"VNY","Van Nuys, CA","647",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",15043,"SUS","St. Louis, MO",14262,"PSP","Palm Springs, CA","659",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",15325,"TRM","Thermal, CA",10630,"BJC","Broomfield, CO","648",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",15618,"VNY","Van Nuys, CA",10372,"ASE","Aspen, CO","641",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",15618,"VNY","Van Nuys, CA",13796,"OAK","Oakland, CA","648",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",15618,"VNY","Van Nuys, CA",14771,"SFO","San Francisco, CA","647",12,
1.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",15618,"VNY","Van Nuys, CA",14831,"SJC","San Jose, CA","685",12,
1.00,"8V","Wright Air Service",11007,"CIK","Chalkyitsik, AK",11630,"FAI","Fairbanks, AK","194",12,
1.00,"8V","Wright Air Service",11630,"FAI","Fairbanks, AK",10783,"BTT","Bettles, AK","194",12,
1.00,"8V","Wright Air Service",11630,"FAI","Fairbanks, AK",12235,"HUS","Hughes, AK","010",12,
1.00,"8V","Wright Air Service",11630,"FAI","Fairbanks, AK",13292,"MHM","Minchumina, AK","035",12,
1.00,"8V","Wright Air Service",11630,"FAI","Fairbanks, AK",15124,"TAL","Tanana, AK","035",12,
1.00,"8V","Wright Air Service",11630,"FAI","Fairbanks, AK",15725,"WBQ","Beaver, AK","194",12,
1.00,"8V","Wright Air Service",12235,"HUS","Hughes, AK",11630,"FAI","Fairbanks, AK","010",12,
1.00,"8V","Wright Air Service",12615,"KAL","Kaltag, AK",13768,"NUL","Nulato, AK","416",12,
1.00,"8V","Wright Air Service",12615,"KAL","Kaltag, AK",14474,"RBY","Ruby, AK","416",12,
1.00,"8V","Wright Air Service",12621,"KBC","Birch Creek, AK",11007,"CIK","Chalkyitsik, AK","416",12,
1.00,"8V","Wright Air Service",13292,"MHM","Minchumina, AK",11630,"FAI","Fairbanks, AK","035",12,
1.00,"8V","Wright Air Service",13768,"NUL","Nulato, AK",12615,"KAL","Kaltag, AK","416",12,
1.00,"8V","Wright Air Service",14474,"RBY","Ruby, AK",12615,"KAL","Kaltag, AK","416",12,
1.00,"Q5","40-Mile Air",11630,"FAI","Fairbanks, AK",15236,"TKJ","Tok, AK","194",12,
1.00,"V8","Iliamna Air Taxi",10299,"ANC","Anchorage, AK",12087,"HCR","Holy Cross, AK","479",12,
1.00,"V8","Iliamna Air Taxi",12294,"IGG","Igiugig, AK",12321,"ILI","Iliamna, AK","035",12,
1.00,"V8","Iliamna Air Taxi",12294,"IGG","Igiugig, AK",12720,"KLL","Levelock, AK","010",12,
1.00,"V8","Iliamna Air Taxi",12294,"IGG","Igiugig, AK",12748,"KNK","Kokhanok, AK","010",12,
1.00,"V8","Iliamna Air Taxi",12294,"IGG","Igiugig, AK",14268,"PTA","Port Alsworth, AK","035",12,
1.00,"V8","Iliamna Air Taxi",12321,"ILI","Iliamna, AK",12720,"KLL","Levelock, AK","010",12,
1.00,"V8","Iliamna Air Taxi",12321,"ILI","Iliamna, AK",12748,"KNK","Kokhanok, AK","035",12,
