PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,10551,BET,Bethel, AK,15862,WTL,Tuntutuliak, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,10996,CHU,Chuathbaluk, AK,10551,BET,Bethel, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,11227,CYF,Chefornak, AK,10551,BET,Bethel, AK,036,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,11227,CYF,Chefornak, AK,12779,KPN,Kipnuk, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,11492,EEK,Eek, AK,10551,BET,Bethel, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,11550,EMK,Emmonak, AK,10551,BET,Bethel, AK,036,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12709,KKI,Akiachak, AK,10551,BET,Bethel, AK,035,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12709,KKI,Akiachak, AK,12855,KWT,Kwethluk, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12719,KLG,Kalskag, AK,10551,BET,Bethel, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12719,KLG,Kalskag, AK,11492,EEK,Eek, AK,036,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12831,KUK,Kasigluk, AK,13770,NUP,Nunapitchuk, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12831,KUK,Kasigluk, AK,13770,NUP,Nunapitchuk, AK,035,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12853,KWN,Quinhagak, AK,10551,BET,Bethel, AK,036,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12853,KWN,Quinhagak, AK,10551,BET,Bethel, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12855,KWT,Kwethluk, AK,10551,BET,Bethel, AK,036,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,12855,KWT,Kwethluk, AK,12709,KKI,Akiachak, AK,036,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,13579,MYU,Mekoryuk, AK,10551,BET,Bethel, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,13770,NUP,Nunapitchuk, AK,10551,BET,Bethel, AK,035,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,13770,NUP,Nunapitchuk, AK,10551,BET,Bethel, AK,036,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,13770,NUP,Nunapitchuk, AK,15798,WNA,Napakiak, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,13894,OOK,Toksook, AK,10551,BET,Bethel, AK,035,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,13894,OOK,Toksook, AK,11227,CYF,Chefornak, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,14234,PQS,Pilot Station, AK,12807,KSM,St. Mary's, AK,036,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,14282,PTU,Platinum, AK,10551,BET,Bethel, AK,035,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,14282,PTU,Platinum, AK,11952,GNU,Goodnews Bay, AK,035,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,14282,PTU,Platinum, AK,11952,GNU,Goodnews Bay, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,14627,RSH,Russian Mission, AK,12709,KKI,Akiachak, AK,035,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,15282,TNK,Tununak, AK,10551,BET,Bethel, AK,079,8,
1.00,K2,Paklook Air Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service,15282,TNK,Tununak, AK,15887,WWT,Newtok, AK,079,8,
1.00,0WQ,Avjet Corporation,10800,BUR,Burbank, CA,13771,NUQ,Mountain View, CA,651,8,
1.00,0WQ,Avjet Corporation,12264,IAD,Washington, DC,15167,TEB,Teterboro, NJ,671,8,
1.00,0WQ,Avjet Corporation,13771,NUQ,Mountain View, CA,10800,BUR,Burbank, CA,651,8,
1.00,0WQ,Avjet Corporation,14122,PIT,Pittsburgh, PA,12264,IAD,Washington, DC,671,8,
1.00,0WQ,Avjet Corporation,14679,SAN,San Diego, CA,10559,BFI,Seattle, WA,658,8,
1.00,Z3,Bidzy Ta Hot Aana Inc. d/b/a Tanana Air Service,12653,KEK,Ekwok, AK,12755,KNW,New Stuyahok, AK,079,8,
1.00,Z3,Bidzy Ta Hot Aana Inc. d/b/a Tanana Air Service,12671,KGK,Koliganek, AK,12755,KNW,New Stuyahok, AK,194,8,
1.00,Z3,Bidzy Ta Hot Aana Inc. d/b/a Tanana Air Service,12853,KWN,Quinhagak, AK,11336,DLG,Dillingham, AK,035,8,
1.00,27Q,Jet Aviation Flight Services Inc.,10559,BFI,Seattle, WA,12441,JAC,Jackson, WY,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,10713,BOI,Boise, ID,12441,JAC,Jackson, WY,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,11295,DET,Detroit, MI,13232,MDW,Chicago, IL,685,8,
1.00,27Q,Jet Aviation Flight Services Inc.,11618,EWR,Newark, NJ,11961,GON,New London/Groton, CT,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,11728,FOK,Westhampton, NY,15447,UGN,Waukegan, IL,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,12441,JAC,Jackson, WY,10540,BED,Bedford, MA,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,12441,JAC,Jackson, WY,10713,BOI,Boise, ID,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,12892,LAX,Los Angeles, CA,14771,SFO,San Francisco, CA,750,8,
1.00,27Q,Jet Aviation Flight Services Inc.,13232,MDW,Chicago, IL,11295,DET,Detroit, MI,685,8,
1.00,27Q,Jet Aviation Flight Services Inc.,13232,MDW,Chicago, IL,12222,HTO,East Hampton, NY,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,13232,MDW,Chicago, IL,14530,RIL,Rifle, CO,775,8,
1.00,27Q,Jet Aviation Flight Services Inc.,13232,MDW,Chicago, IL,15167,TEB,Teterboro, NJ,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,13930,ORD,Chicago, IL,11510,EGV,Eagle River, WI,770,8,
1.00,27Q,Jet Aviation Flight Services Inc.,15167,TEB,Teterboro, NJ,13232,MDW,Chicago, IL,688,8,
1.00,27Q,Jet Aviation Flight Services Inc.,15167,TEB,Teterboro, NJ,13303,MIA,Miami, FL,688,8,
1.00,3F,Pacific Airways Inc.,12815,KTB,Thorne Bay, AK,12857,KXA,Kasaan, AK,040,8,
1.00,7H,Corvus Airlines Inc d/b/a Era Aviation d/b/a Ravn Alaska,10299,ANC,Anchorage, AK,10754,BRW,Barrow, AK,483,8,
1.00,8E,Bering Air Inc.,10991,CHP,Circle Hot Springs, AK,11643,FBK,Fairbanks, AK,415,8,
1.00,8E,Bering Air Inc.,11535,ELI,Elim, AK,13873,OME,Nome, AK,406,8,
1.00,8E,Bering Air Inc.,11643,FBK,Fairbanks, AK,11463,EAA,Eagle, AK,415,8,
1.00,8E,Bering Air Inc.,11643,FBK,Fairbanks, AK,13873,OME,Nome, AK,415,8,
1.00,8E,Bering Air Inc.,11643,FBK,Fairbanks, AK,15124,TAL,Tanana, AK,415,8,
1.00,8E,Bering Air Inc.,11845,GAM,Gambell, AK,13873,OME,Nome, AK,194,8,
1.00,8E,Bering Air Inc.,11845,GAM,Gambell, AK,15049,SVA,Savoonga, AK,406,8,
1.00,8E,Bering Air Inc.,11941,GLV,Golovin, AK,13873,OME,Nome, AK,415,8,
1.00,8E,Bering Air Inc.,11941,GLV,Golovin, AK,15478,UNK,Unalakleet, AK,194,8,
1.00,8E,Bering Air Inc.,13415,MNT,Minto, AK,11643,FBK,Fairbanks, AK,415,8,
1.00,8E,Bering Air Inc.,13873,OME,Nome, AK,12268,IAN,Kiana, AK,415,8,
1.00,8E,Bering Air Inc.,13873,OME,Nome, AK,12704,KKA,Koyuk, AK,406,8,
1.00,8E,Bering Air Inc.,13873,OME,Nome, AK,14856,SKK,Shaktoolik, AK,194,8,
1.00,8E,Bering Air Inc.,13873,OME,Nome, AK,15721,WBB,Stebbins, AK,194,8,
1.00,8E,Bering Air Inc.,13873,OME,Nome, AK,15794,WMO,White Mountain, AK,406,8,
1.00,8E,Bering Air Inc.,13970,OTZ,Kotzebue, AK,11643,FBK,Fairbanks, AK,415,8,
1.00,8E,Bering Air Inc.,13970,OTZ,Kotzebue, AK,13111,LUR,Cape Lisburne, AK,194,8,
1.00,8E,Bering Air Inc.,13970,OTZ,Kotzebue, AK,13111,LUR,Cape Lisburne, AK,415,8,
1.00,8E,Bering Air Inc.,14474,RBY,Ruby, AK,12235,HUS,Hughes, AK,415,8,
1.00,8E,Bering Air Inc.,14474,RBY,Ruby, AK,15124,TAL,Tanana, AK,415,8,
1.00,8E,Bering Air Inc.,14485,RDB,Red Dog, AK,12844,KVL,Kivalina, AK,194,8,
1.00,8E,Bering Air Inc.,14718,SCM,Scammon Bay, AK,12195,HPB,Hooper Bay, AK,415,8,
1.00,8E,Bering Air Inc.,14804,SHG,Shungnak, AK,15785,WLK,Selawik, AK,194,8,
1.00,8E,Bering Air Inc.,14805,SHH,Shishmaref, AK,13970,OTZ,Kotzebue, AK,415,8,
1.00,8E,Bering Air Inc.,15245,TLA,Teller, AK,14805,SHH,Shishmaref, AK,415,8,
1.00,8E,Bering Air Inc.,15478,UNK,Unalakleet, AK,13873,OME,Nome, AK,405,8,
1.00,8E,Bering Air Inc.,15581,VEE,Venetie, AK,11833,FYU,Fort Yukon, AK,415,8,
1.00,8E,Bering Air Inc.,15721,WBB,Stebbins, AK,14856,SKK,Shaktoolik, AK,415,8,
1.00,8E,Bering Air Inc.,15721,WBB,Stebbins, AK,15478,UNK,Unalakleet, AK,194,8,
1.00,8E,Bering Air Inc.,15725,WBQ,Beaver, AK,11643,FBK,Fairbanks, AK,415,8,
1.00,8E,Bering Air Inc.,15794,WMO,White Mountain, AK,11941,GLV,Golovin, AK,415,8,
1.00,8E,Bering Air Inc.,15794,WMO,White Mountain, AK,14856,SKK,Shaktoolik, AK,415,8,
1.00,EV,ExpressJet Airlines LLC,11278,DCA,Washington, DC,12953,LGA,New York, NY,675,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,10559,BFI,Seattle, WA,15167,TEB,Teterboro, NJ,647,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,10559,BFI,Seattle, WA,15618,VNY,Van Nuys, CA,647,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,10821,BWI,Baltimore, MD,15618,VNY,Van Nuys, CA,495,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,10857,C01,Camarillo, CA,14771,SFO,San Francisco, CA,685,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,11098,COE,Coeur d'Alene, ID,12889,LAS,Las Vegas, NV,647,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,13282,MGW,Morgantown, WV,13282,MGW,Morgantown, WV,495,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,13282,MGW,Morgantown, WV,15167,TEB,Teterboro, NJ,495,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,13930,ORD,Chicago, IL,13296,MHT,Manchester, NH,648,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,14112,PIE,St. Petersburg, FL,11259,DAL,Dallas, TX,648,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,14771,SFO,San Francisco, CA,15618,VNY,Van Nuys, CA,685,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,14831,SJC,San Jose, CA,11041,CLD,Carlsbad, CA,685,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,14869,SLC,Salt Lake City, UT,15618,VNY,Van Nuys, CA,495,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,15167,TEB,Teterboro, NJ,11098,COE,Coeur d'Alene, ID,647,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,15618,VNY,Van Nuys, CA,10821,BWI,Baltimore, MD,495,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,15618,VNY,Van Nuys, CA,13120,LVS,Las Vegas, NM,647,8,
1.00,3EQ,Scott Aviation LLC  d/b/a  Silver Air,15618,VNY,Van Nuys, CA,15232,TKF,Truckee, CA,685,8,
1.00,AN,ADVANCED AIR LLC,10617,BIH,Bishop, CA,12127,HHR,Hawthorne, CA,458,8,
1.00,AN,ADVANCED AIR LLC,12127,HHR,Hawthorne, CA,14771,SFO,San Francisco, CA,479,8,
1.00,AN,ADVANCED AIR LLC,13796,OAK,Oakland, CA,10372,ASE,Aspen, CO,575,8,
1.00,AN,ADVANCED AIR LLC,14749,SEE,San Diego, CA,12127,HHR,Hawthorne, CA,686,8,
1.00,AN,ADVANCED AIR LLC,14771,SFO,San Francisco, CA,12127,HHR,Hawthorne, CA,479,8,
1.00,AN,ADVANCED AIR LLC,14898,SMO,Santa Monica, CA,13476,MRY,Monterey, CA,458,8,
1.00,AN,ADVANCED AIR LLC,15177,TEX,Telluride, CO,14712,SCF,Phoenix, AZ,458,8,
1.00,AN,ADVANCED AIR LLC,15434,UDD,Bermuda Dunes, CA,14898,SMO,Santa Monica, CA,458,8,
1.00,4W,Warbelow,11630,FAI,Fairbanks, AK,11833,FYU,Fort Yukon, AK,194,8,
1.00,4W,Warbelow,11630,FAI,Fairbanks, AK,11844,GAL,Galena, AK,194,8,
1.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,Fairbanks, AK,10775,BTI,Barter Island, AK,416,8,
1.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,Fairbanks, AK,11833,FYU,Fort Yukon, AK,416,8,
1.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11833,FYU,Fort Yukon, AK,11630,FAI,Fairbanks, AK,416,8,
1.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11833,FYU,Fort Yukon, AK,15581,VEE,Venetie, AK,416,8,
1.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14804,SHG,Shungnak, AK,10139,ABL,Ambler, AK,479,8,
1.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15581,VEE,Venetie, AK,12370,IRC,Circle, AK,416,8,
1.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15725,WBQ,Beaver, AK,15581,VEE,Venetie, AK,479,8,
1.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15731,WCR,Chandalar, AK,11630,FAI,Fairbanks, AK,416,8,
1.00,4B,Boutique Air,10397,ATL,Atlanta, GA,10599,BHM,Birmingham, AL,479,8,
1.00,4B,Boutique Air,11867,GCK,Garden City, KS,11283,DDC,Dodge City, KS,479,8,
1.00,04Q,Tradewind Aviation,10154,ACK,Nantucket, MA,12478,JFK,New York, NY,479,8,
1.00,04Q,Tradewind Aviation,10431,AVL,Asheville, NC,12197,HPN,White Plains, NY,646,8,
1.00,YX,Republic Airline,10721,BOS,Boston, MA,14685,SAV,Savannah, GA,677,8,
1.00,YX,Republic Airline,10792,BUF,Buffalo, NY,12478,JFK,New York, NY,677,8,
1.00,YX,Republic Airline,11066,CMH,Columbus, OH,10792,BUF,Buffalo, NY,677,8,
1.00,YX,Republic Airline,14685,SAV,Savannah, GA,12451,JAX,Jacksonville, FL,677,8,
1.00,YX,Republic Airline,14730,SDF,Louisville, KY,15096,SYR,Syracuse, NY,673,8,
1.00,GV,Grant Aviation,10245,AKN,King Salmon, AK,12635,KCG,Chignik Bay, AK,416,8,
1.00,GV,Grant Aviation,10245,AKN,King Salmon, AK,12720,KLL,Levelock, AK,416,8,
1.00,GV,Grant Aviation,10245,AKN,King Salmon, AK,12784,KPV,Perryville, AK,416,8,
1.00,GV,Grant Aviation,10405,ATT,Atmautluak, AK,10551,BET,Bethel, AK,416,8,
1.00,GV,Grant Aviation,10405,ATT,Atmautluak, AK,12831,KUK,Kasigluk, AK,035,8,
1.00,GV,Grant Aviation,10551,BET,Bethel, AK,11241,CZF,Cape Romanzof, AK,035,8,
1.00,GV,Grant Aviation,10551,BET,Bethel, AK,11336,DLG,Dillingham, AK,026,8,
1.00,GV,Grant Aviation,10551,BET,Bethel, AK,11512,EHM,Cape Newenham, AK,026,8,
1.00,GV,Grant Aviation,10551,BET,Bethel, AK,15282,TNK,Tununak, AK,026,8,
1.00,GV,Grant Aviation,10551,BET,Bethel, AK,15554,VAK,Chevak, AK,035,8,
1.00,GV,Grant Aviation,11227,CYF,Chefornak, AK,13710,NME,Nightmute, AK,026,8,
1.00,GV,Grant Aviation,11511,EGX,Egegik, AK,14273,PTH,Port Heiden, AK,416,8,
1.00,GV,Grant Aviation,12195,HPB,Hooper Bay, AK,15554,VAK,Chevak, AK,194,8,
1.00,GV,Grant Aviation,12737,KMO,Manokotak, AK,15293,TOG,Togiak, AK,416,8,
1.00,GV,Grant Aviation,12831,KUK,Kasigluk, AK,11492,EEK,Eek, AK,026,8,
1.00,GV,Grant Aviation,12841,KVC,King Cove, AK,13704,NLG,Nelson Lagoon, AK,194,8,
1.00,GV,Grant Aviation,12851,KWK,Kwigillingok, AK,12779,KPN,Kipnuk, AK,026,8,
1.00,GV,Grant Aviation,12851,KWK,Kwigillingok, AK,12779,KPN,Kipnuk, AK,035,8,
1.00,GV,Grant Aviation,13770,NUP,Nunapitchuk, AK,15862,WTL,Tuntutuliak, AK,035,8,
1.00,GV,Grant Aviation,13894,OOK,Toksook, AK,10551,BET,Bethel, AK,035,8,
1.00,GV,Grant Aviation,13894,OOK,Toksook, AK,10551,BET,Bethel, AK,194,8,
1.00,GV,Grant Aviation,13894,OOK,Toksook, AK,11227,CYF,Chefornak, AK,416,8,
1.00,GV,Grant Aviation,14234,PQS,Pilot Station, AK,10551,BET,Bethel, AK,035,8,
1.00,GV,Grant Aviation,14273,PTH,Port Heiden, AK,12638,KCL,Chignik Lagoon, AK,416,8,
1.00,GV,Grant Aviation,15282,TNK,Tununak, AK,10551,BET,Bethel, AK,026,8,
1.00,GV,Grant Aviation,15282,TNK,Tununak, AK,13710,NME,Nightmute, AK,035,8,
1.00,GV,Grant Aviation,15282,TNK,Tununak, AK,13894,OOK,Toksook, AK,194,8,
1.00,GV,Grant Aviation,15293,TOG,Togiak, AK,12737,KMO,Manokotak, AK,035,8,
1.00,GV,Grant Aviation,15554,VAK,Chevak, AK,10551,BET,Bethel, AK,194,8,
1.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12079,HBH,Hobart Bay, AK,12523,JNU,Juneau, AK,040,8,
1.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12171,HNH,Hoonah, AK,12523,JNU,Juneau, AK,040,8,
1.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12175,HNS,Haines, AK,12523,JNU,Juneau, AK,035,8,
1.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12523,JNU,Juneau, AK,12171,HNH,Hoonah, AK,035,8,
1.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,12523,JNU,Juneau, AK,12610,KAE,Kake, AK,035,8,
1.00,EV,ExpressJet Airlines LLC,14683,SAT,San Antonio, TX,12266,IAH,Houston, TX,673,8,
1.00,EV,ExpressJet Airlines LLC,15412,TYS,Knoxville, TN,14574,ROA,Roanoke, VA,675,8,
1.00,OO,SkyWest Airlines Inc.,10434,AVP,Scranton/Wilkes-Barre, PA,11618,EWR,Newark, NJ,638,8,
1.00,OO,SkyWest Airlines Inc.,10792,BUF,Buffalo, NY,12953,LGA,New York, NY,673,8,
1.00,OO,SkyWest Airlines Inc.,10821,BWI,Baltimore, MD,12953,LGA,New York, NY,673,8,
1.00,OO,SkyWest Airlines Inc.,13485,MSN,Madison, WI,15380,TVC,Traverse City, MI,638,8,
1.00,04Q,Tradewind Aviation,10478,BAF,Westfield, MA,13541,MVY,Martha's Vineyard, MA,479,8,
1.00,04Q,Tradewind Aviation,10540,BED,Bedford, MA,14098,PHF,Newport News/Williamsburg, VA,479,8,
1.00,04Q,Tradewind Aviation,10613,BID,Block Island, RI,14875,SLK,Saranac Lake/Lake Placid, NY,479,8,
1.00,04Q,Tradewind Aviation,10721,BOS,Boston, MA,12197,HPN,White Plains, NY,646,8,
1.00,04Q,Tradewind Aviation,10721,BOS,Boston, MA,12222,HTO,East Hampton, NY,479,8,
1.00,04Q,Tradewind Aviation,10721,BOS,Boston, MA,14306,PVC,Provincetown, MA,479,8,
1.00,04Q,Tradewind Aviation,10721,BOS,Boston, MA,15167,TEB,Teterboro, NJ,479,8,
1.00,04Q,Tradewind Aviation,11728,FOK,Westhampton, NY,10154,ACK,Nantucket, MA,479,8,
1.00,04Q,Tradewind Aviation,11728,FOK,Westhampton, NY,15656,VWK,Saratoga Springs, NY,479,8,
1.00,04Q,Tradewind Aviation,11862,GBR,Great Barrington, MA,12070,HAR,Harrisburg, PA,479,8,
1.00,04Q,Tradewind Aviation,11899,GFL,Glens Falls, NY,11728,FOK,Westhampton, NY,479,8,
1.00,04Q,Tradewind Aviation,12070,HAR,Harrisburg, PA,11862,GBR,Great Barrington, MA,479,8,
1.00,04Q,Tradewind Aviation,12197,HPN,White Plains, NY,10431,AVL,Asheville, NC,646,8,
1.00,04Q,Tradewind Aviation,12197,HPN,White Plains, NY,10540,BED,Bedford, MA,479,8,
1.00,04Q,Tradewind Aviation,12197,HPN,White Plains, NY,12599,JZU,Bennington, VT,479,8,
1.00,04Q,Tradewind Aviation,12197,HPN,White Plains, NY,12944,LEW,Lewiston/Auburn, ME,479,8,
1.00,04Q,Tradewind Aviation,12197,HPN,White Plains, NY,16525,PA5,West Chester, PA,479,8,
1.00,04Q,Tradewind Aviation,12197,HPN,White Plains, NY,14182,PNE,Philadelphia, PA,479,8,
1.00,04Q,Tradewind Aviation,12222,HTO,East Hampton, NY,10010,1B1,Hudson, NY,479,8,
1.00,04Q,Tradewind Aviation,12222,HTO,East Hampton, NY,10154,ACK,Nantucket, MA,479,8,
1.00,04Q,Tradewind Aviation,12222,HTO,East Hampton, NY,11618,EWR,Newark, NJ,479,8,
1.00,04Q,Tradewind Aviation,12244,HVN,New Haven, CT,12222,HTO,East Hampton, NY,479,8,
1.00,04Q,Tradewind Aviation,12250,HYA,Hyannis, MA,12222,HTO,East Hampton, NY,479,8,
1.00,04Q,Tradewind Aviation,12264,IAD,Washington, DC,12222,HTO,East Hampton, NY,479,8,
1.00,04Q,Tradewind Aviation,12264,IAD,Washington, DC,13541,MVY,Martha's Vineyard, MA,479,8,
1.00,04Q,Tradewind Aviation,12898,LBE,Latrobe, PA,10154,ACK,Nantucket, MA,479,8,
1.00,04Q,Tradewind Aviation,12916,LCI,Laconia, NH,12197,HPN,White Plains, NY,479,8,
1.00,04Q,Tradewind Aviation,13376,MLT,Millinocket, ME,10721,BOS,Boston, MA,479,8,
1.00,04Q,Tradewind Aviation,13507,MTP,Montauk Point, NY,14100,PHL,Philadelphia, PA,479,8,
1.00,04Q,Tradewind Aviation,13541,MVY,Martha's Vineyard, MA,10478,BAF,Westfield, MA,479,8,
1.00,04Q,Tradewind Aviation,13541,MVY,Martha's Vineyard, MA,16704,NY3,Brockport, NY,479,8,
1.00,04Q,Tradewind Aviation,16442,NY5,Millbrook, NY,16503,ME2,Islesboro, ME,479,8,
1.00,04Q,Tradewind Aviation,16512,NY8,Mattituck, NY,13541,MVY,Martha's Vineyard, MA,479,8,
1.00,04Q,Tradewind Aviation,13861,OLE,Olean, NY,13541,MVY,Martha's Vineyard, MA,479,8,
1.00,04Q,Tradewind Aviation,16525,PA5,West Chester, PA,10589,BHB,Bar Harbor, ME,479,8,
1.00,04Q,Tradewind Aviation,14098,PHF,Newport News/Williamsburg, VA,10540,BED,Bedford, MA,479,8,
1.00,04Q,Tradewind Aviation,14182,PNE,Philadelphia, PA,13541,MVY,Martha's Vineyard, MA,479,8,
1.00,04Q,Tradewind Aviation,14306,PVC,Provincetown, MA,11961,GON,New London/Groton, CT,479,8,
1.00,04Q,Tradewind Aviation,14307,PVD,Providence, RI,12222,HTO,East Hampton, NY,479,8,
1.00,04Q,Tradewind Aviation,14576,ROC,Rochester, NY,13861,OLE,Olean, NY,479,8,
1.00,04Q,Tradewind Aviation,14875,SLK,Saranac Lake/Lake Placid, NY,16498,NY7,Skaneateles, NY,479,8,
1.00,04Q,Tradewind Aviation,14986,SRQ,Sarasota/Bradenton, FL,13505,MTN,Baltimore, MD,646,8,
1.00,04Q,Tradewind Aviation,15167,TEB,Teterboro, NJ,10721,BOS,Boston, MA,479,8,
1.00,04Q,Tradewind Aviation,15167,TEB,Teterboro, NJ,11842,GAI,Gaithersburg, MD,479,8,
1.00,04Q,Tradewind Aviation,15167,TEB,Teterboro, NJ,15656,VWK,Saratoga Springs, NY,479,8,
1.00,04Q,Tradewind Aviation,15167,TEB,Teterboro, NJ,15855,WST,Westerly, RI,479,8,
1.00,04Q,Tradewind Aviation,12574,TN8,Nashville, TN,14635,RSW,Fort Myers, FL,646,8,
1.00,04Q,Tradewind Aviation,15427,UBF,Chatham, MA,12197,HPN,White Plains, NY,479,8,
1.00,04Q,Tradewind Aviation,15656,VWK,Saratoga Springs, NY,15167,TEB,Teterboro, NJ,479,8,
1.00,3AQ,Maritime Helicopters Inc.,10754,BRW,Barrow, AK,11859,GBH,Galbraith Lake, AK,368,8,
1.00,3AQ,Maritime Helicopters Inc.,10754,BRW,Barrow, AK,14709,SCC,Deadhorse, AK,362,8,
1.00,3AQ,Maritime Helicopters Inc.,10926,CDV,Cordova, AK,12184,HOM,Homer, AK,366,8,
1.00,3AQ,Maritime Helicopters Inc.,10926,CDV,Cordova, AK,15579,VDZ,Valdez, AK,370,8,
1.00,3AQ,Maritime Helicopters Inc.,10926,CDV,Cordova, AK,15991,YAK,Yakutat, AK,366,8,
