"PASSENGERS","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","AIRCRAFT_TYPE","MONTH",
18.00,"H6","Hageland Aviation Service",15862,"WTL","Tuntutuliak, AK",12779,"KPN","Kipnuk, AK","416",4,
18.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10241,"AKI","Akiak, AK",12709,"KKI","Akiachak, AK","035",4,
18.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10405,"ATT","Atmautluak, AK",10551,"BET","Bethel, AK","079",4,
18.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10405,"ATT","Atmautluak, AK",12831,"KUK","Kasigluk, AK","035",4,
18.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,"GNU","Goodnews Bay, AK",14282,"PTU","Platinum, AK","035",4,
18.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,"OOK","Toksook, AK",15887,"WWT","Newtok, AK","035",4,
18.00,"2LQ","Tropic Ocean Airways LLC",11697,"FLL","Fort Lauderdale, FL",13439,"MPB","Miami, FL","416",4,
18.00,"4B","Boutique Air",11197,"CVN","Clovis, NM",11298,"DFW","Dallas/Fort Worth, TX","479",4,
18.00,"9K","Cape Air",13541,"MVY","Martha's Vineyard, MA",11615,"EWB","New Bedford/Fall River, MA","125",4,
18.00,"KAH","Kenmore Air Harbor",13055,"LPS","Lopez Island, WA",13002,"LKE","Seattle, WA","042",4,
18.00,"8E","Bering Air Inc.",13970,"OTZ","Kotzebue, AK",12268,"IAN","Kiana, AK","194",4,
18.00,"8E","Bering Air Inc.",14485,"RDB","Red Dog, AK",12844,"KVL","Kivalina, AK","415",4,
18.00,"8E","Bering Air Inc.",14805,"SHH","Shishmaref, AK",11845,"GAM","Gambell, AK","405",4,
18.00,"8E","Bering Air Inc.",15245,"TLA","Teller, AK",14805,"SHH","Shishmaref, AK","406",4,
18.00,"8E","Bering Air Inc.",15709,"WAA","Wales, AK",12822,"KTS","Brevig Mission, AK","415",4,
18.00,"8E","Bering Air Inc.",15721,"WBB","Stebbins, AK",15478,"UNK","Unalakleet, AK","406",4,
18.00,"OO","SkyWest Airlines Inc.",10967,"CGI","Cape Girardeau, MO",15016,"STL","St. Louis, MO","629",4,
18.00,"OO","SkyWest Airlines Inc.",11823,"FWA","Fort Wayne, IN",10397,"ATL","Atlanta, GA","638",4,
18.00,"OO","SkyWest Airlines Inc.",12266,"IAH","Houston, TX",12448,"JAN","Jackson/Vicksburg, MS","631",4,
18.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL",15412,"TYS","Knoxville, TN","673",4,
18.00,"MQ","Envoy Air",13931,"ORF","Norfolk, VA",14100,"PHL","Philadelphia, PA","676",4,
18.00,"MQ","Envoy Air",14100,"PHL","Philadelphia, PA",12478,"JFK","New York, NY","676",4,
18.00,"YV","Mesa Airlines Inc.",12278,"ICT","Wichita, KS",12266,"IAH","Houston, TX","673",4,
18.00,"GV","Grant Aviation",10551,"BET","Bethel, AK",12779,"KPN","Kipnuk, AK","416",4,
18.00,"GV","Grant Aviation",10551,"BET","Bethel, AK",12851,"KWK","Kwigillingok, AK","035",4,
18.00,"GV","Grant Aviation",10551,"BET","Bethel, AK",13710,"NME","Nightmute, AK","026",4,
18.00,"GV","Grant Aviation",10551,"BET","Bethel, AK",15085,"SXP","Sheldon Point, AK","416",4,
18.00,"GV","Grant Aviation",11053,"CLP","Clarks Point, AK",11336,"DLG","Dillingham, AK","416",4,
18.00,"GV","Grant Aviation",11227,"CYF","Chefornak, AK",10551,"BET","Bethel, AK","035",4,
18.00,"GV","Grant Aviation",12708,"KKH","Kongiganak, AK",12851,"KWK","Kwigillingok, AK","035",4,
18.00,"GV","Grant Aviation",12708,"KKH","Kongiganak, AK",15862,"WTL","Tuntutuliak, AK","416",4,
18.00,"GV","Grant Aviation",13894,"OOK","Toksook, AK",15887,"WWT","Newtok, AK","026",4,
18.00,"GV","Grant Aviation",15887,"WWT","Newtok, AK",13894,"OOK","Toksook, AK","416",4,
18.00,"H6","Hageland Aviation Service",10139,"ABL","Ambler, AK",12268,"IAN","Kiana, AK","416",4,
18.00,"H6","Hageland Aviation Service",10313,"ANV","Anvik, AK",10304,"ANI","Aniak, AK","416",4,
18.00,"H6","Hageland Aviation Service",10416,"AUK","Alakanuk, AK",12195,"HPB","Hooper Bay, AK","416",4,
18.00,"H6","Hageland Aviation Service",10551,"BET","Bethel, AK",14130,"PKA","Napaskiak, AK","416",4,
18.00,"H6","Hageland Aviation Service",10754,"BRW","Barrow, AK",13970,"OTZ","Kotzebue, AK","405",4,
18.00,"H6","Hageland Aviation Service",11550,"EMK","Emmonak, AK",14718,"SCM","Scammon Bay, AK","416",4,
18.00,"H6","Hageland Aviation Service",12195,"HPB","Hooper Bay, AK",11550,"EMK","Emmonak, AK","416",4,
18.00,"H6","Hageland Aviation Service",12195,"HPB","Hooper Bay, AK",14718,"SCM","Scammon Bay, AK","035",4,
18.00,"H6","Hageland Aviation Service",12779,"KPN","Kipnuk, AK",15862,"WTL","Tuntutuliak, AK","416",4,
18.00,"H6","Hageland Aviation Service",12807,"KSM","St. Mary's, AK",14234,"PQS","Pilot Station, AK","416",4,
18.00,"H6","Hageland Aviation Service",13434,"MOU","Mountain Village, AK",12195,"HPB","Hooper Bay, AK","035",4,
18.00,"H6","Hageland Aviation Service",13970,"OTZ","Kotzebue, AK",10754,"BRW","Barrow, AK","405",4,
18.00,"H6","Hageland Aviation Service",14102,"PHO","Point Hope, AK",13970,"OTZ","Kotzebue, AK","194",4,
18.00,"H6","Hageland Aviation Service",14485,"RDB","Red Dog, AK",15861,"WTK","Noatak, AK","416",4,
18.00,"H6","Hageland Aviation Service",14718,"SCM","Scammon Bay, AK",11550,"EMK","Emmonak, AK","416",4,
19.00,"H6","Hageland Aviation Service",15257,"TLT","Tuluksak, AK",12709,"KKI","Akiachak, AK","035",4,
19.00,"H6","Hageland Aviation Service",15478,"UNK","Unalakleet, AK",13873,"OME","Nome, AK","194",4,
19.00,"H6","Hageland Aviation Service",15861,"WTK","Noatak, AK",13970,"OTZ","Kotzebue, AK","416",4,
19.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",14062,"PEC","Pelican, AK",12523,"JNU","Juneau, AK","040",4,
19.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",14797,"SGY","Skagway, AK",12523,"JNU","Juneau, AK","479",4,
19.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",13894,"OOK","Toksook, AK","079",4,
19.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",15798,"WNA","Napakiak, AK","079",4,
19.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,"PKA","Napaskiak, AK",10551,"BET","Bethel, AK","035",4,
19.00,"DL","Delta Air Lines Inc.",10721,"BOS","Boston, MA",12953,"LGA","New York, NY","699",4,
19.00,"04Q","Tradewind Aviation",10540,"BED","Bedford, MA",16540,"ME3","Belfast, ME","479",4,
19.00,"04Q","Tradewind Aviation",16540,"ME3","Belfast, ME",10540,"BED","Bedford, MA","479",4,
19.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",15618,"VNY","Van Nuys, CA",15325,"TRM","Thermal, CA","641",4,
19.00,"LF","CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",13203,"MCN","Macon, GA",13203,"MCN","Macon, GA","674",4,
19.00,"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,"PGA","Page, AZ",11869,"GCN","Grand Canyon, AZ","485",4,
19.00,"9K","Cape Air",11615,"EWB","New Bedford/Fall River, MA",13541,"MVY","Martha's Vineyard, MA","125",4,
19.00,"4W","Warbelow",13381,"MLY","Manley Hot Springs, AK",13415,"MNT","Minto, AK","194",4,
19.00,"8E","Bering Air Inc.",11845,"GAM","Gambell, AK",14805,"SHH","Shishmaref, AK","405",4,
19.00,"8E","Bering Air Inc.",13873,"OME","Nome, AK",14895,"SMK","St. Michael, AK","415",4,
19.00,"8E","Bering Air Inc.",14895,"SMK","St. Michael, AK",15721,"WBB","Stebbins, AK","415",4,
19.00,"8E","Bering Air Inc.",15794,"WMO","White Mountain, AK",11535,"ELI","Elim, AK","415",4,
19.00,"9E","Endeavor Air Inc.",10980,"CHA","Chattanooga, TN",15412,"TYS","Knoxville, TN","638",4,
19.00,"OH","PSA Airlines Inc.",11996,"GSP","Greer, SC",14100,"PHL","Philadelphia, PA","638",4,
19.00,"OH","PSA Airlines Inc.",13930,"ORD","Chicago, IL",12945,"LEX","Lexington, KY","638",4,
19.00,"OO","SkyWest Airlines Inc.",10620,"BIL","Billings, MT",11292,"DEN","Denver, CO","673",4,
19.00,"OO","SkyWest Airlines Inc.",10918,"CDC","Cedar City, UT",14869,"SLC","Salt Lake City, UT","631",4,
19.00,"OO","SkyWest Airlines Inc.",14025,"PBG","Plattsburgh, NY",12264,"IAD","Washington, DC","631",4,
19.00,"WN","Southwest Airlines Co.",12339,"IND","Indianapolis, IN",14679,"SAN","San Diego, CA","614",4,
19.00,"AA","American Airlines Inc.",12339,"IND","Indianapolis, IN",14107,"PHX","Phoenix, AZ","614",4,
19.00,"8V","Wright Air Service",11214,"CXF","Coldfoot, AK",10247,"AKP","Anaktuvuk Pass, AK","416",4,
19.00,"GV","Grant Aviation",10551,"BET","Bethel, AK",12779,"KPN","Kipnuk, AK","035",4,
19.00,"GV","Grant Aviation",11336,"DLG","Dillingham, AK",15293,"TOG","Togiak, AK","035",4,
19.00,"GV","Grant Aviation",12708,"KKH","Kongiganak, AK",15862,"WTL","Tuntutuliak, AK","026",4,
19.00,"GV","Grant Aviation",12779,"KPN","Kipnuk, AK",10551,"BET","Bethel, AK","026",4,
19.00,"GV","Grant Aviation",12851,"KWK","Kwigillingok, AK",12853,"KWN","Quinhagak, AK","416",4,
19.00,"GV","Grant Aviation",13710,"NME","Nightmute, AK",10551,"BET","Bethel, AK","026",4,
19.00,"GV","Grant Aviation",15012,"STG","St. George Island, AK",14919,"SNP","St. Paul, AK","406",4,
19.00,"GV","Grant Aviation",15293,"TOG","Togiak, AK",11336,"DLG","Dillingham, AK","035",4,
19.00,"H6","Hageland Aviation Service",10241,"AKI","Akiak, AK",10551,"BET","Bethel, AK","035",4,
19.00,"H6","Hageland Aviation Service",10304,"ANI","Aniak, AK",11028,"CKD","Crooked Creek, AK","035",4,
19.00,"H6","Hageland Aviation Service",10313,"ANV","Anvik, AK",10304,"ANI","Aniak, AK","035",4,
19.00,"H6","Hageland Aviation Service",10416,"AUK","Alakanuk, AK",11550,"EMK","Emmonak, AK","416",4,
19.00,"H6","Hageland Aviation Service",10775,"BTI","Barter Island, AK",11833,"FYU","Fort Yukon, AK","405",4,
19.00,"H6","Hageland Aviation Service",11952,"GNU","Goodnews Bay, AK",10551,"BET","Bethel, AK","416",4,
19.00,"H6","Hageland Aviation Service",12214,"HSL","Huslia, AK",11844,"GAL","Galena, AK","194",4,
19.00,"H6","Hageland Aviation Service",13770,"NUP","Nunapitchuk, AK",10551,"BET","Bethel, AK","416",4,
19.00,"H6","Hageland Aviation Service",14485,"RDB","Red Dog, AK",12844,"KVL","Kivalina, AK","416",4,
19.00,"H6","Hageland Aviation Service",14816,"SHX","Shageluk, AK",10304,"ANI","Aniak, AK","416",4,
20.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12171,"HNH","Hoonah, AK",12523,"JNU","Juneau, AK","035",4,
20.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12175,"HNS","Haines, AK",12523,"JNU","Juneau, AK","479",4,
20.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",12171,"HNH","Hoonah, AK","035",4,
20.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",15231,"TKE","Tenakee, AK",12523,"JNU","Juneau, AK","035",4,
20.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10241,"AKI","Akiak, AK",12709,"KKI","Akiachak, AK","035",4,
20.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12853,"KWN","Quinhagak, AK",10551,"BET","Bethel, AK","079",4,
20.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15257,"TLT","Tuluksak, AK",10551,"BET","Bethel, AK","079",4,
20.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,"WNA","Napakiak, AK",10551,"BET","Bethel, AK","079",4,
20.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15887,"WWT","Newtok, AK",13894,"OOK","Toksook, AK","035",4,
20.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO",12451,"JAX","Jacksonville, FL","722",4,
20.00,"AS","Alaska Airlines Inc.",12523,"JNU","Juneau, AK",15991,"YAK","Yakutat, AK","888",4,
20.00,"DL","Delta Air Lines Inc.",12953,"LGA","New York, NY",10397,"ATL","Atlanta, GA","612",4,
20.00,"SEB","Seaborne Virgin Islands, Inc.",14843,"SJU","San Juan, PR",15027,"STX","Christiansted, VI","456",4,
20.00,"2HQ","Elite Airways LLC",14321,"PWM","Portland, ME",14986,"SRQ","Sarasota/Bradenton, FL","629",4,
20.00,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",15325,"TRM","Thermal, CA",15618,"VNY","Van Nuys, CA","667",4,
20.00,"OH","PSA Airlines Inc.",10599,"BHM","Birmingham, AL",12448,"JAN","Jackson/Vicksburg, MS","629",4,
20.00,"OH","PSA Airlines Inc.",11193,"CVG","Cincinnati, OH",11057,"CLT","Charlotte, NC","629",4,
20.00,"4B","Boutique Air",11292,"DEN","Denver, CO",13502,"MTJ","Montrose/Delta, CO","479",4,
20.00,"4B","Boutique Air",13490,"MSS","Massena, NY",13490,"MSS","Massena, NY","479",4,
20.00,"8E","Bering Air Inc.",13873,"OME","Nome, AK",14856,"SKK","Shaktoolik, AK","415",4,
20.00,"8E","Bering Air Inc.",13942,"ORV","Noorvik, AK",13970,"OTZ","Kotzebue, AK","194",4,
20.00,"8E","Bering Air Inc.",13970,"OTZ","Kotzebue, AK",15785,"WLK","Selawik, AK","194",4,
20.00,"8E","Bering Air Inc.",14856,"SKK","Shaktoolik, AK",13873,"OME","Nome, AK","415",4,
20.00,"8E","Bering Air Inc.",15245,"TLA","Teller, AK",14805,"SHH","Shishmaref, AK","415",4,
20.00,"8E","Bering Air Inc.",15785,"WLK","Selawik, AK",13970,"OTZ","Kotzebue, AK","194",4,
20.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",11336,"DLG","Dillingham, AK",12671,"KGK","Koliganek, AK","035",4,
20.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",11336,"DLG","Dillingham, AK",12671,"KGK","Koliganek, AK","194",4,
20.00,"DL","Delta Air Lines Inc.",13930,"ORD","Chicago, IL",11433,"DTW","Detroit, MI","655",4,
20.00,"OH","PSA Airlines Inc.",12953,"LGA","New York, NY",11267,"DAY","Dayton, OH","631",4,
20.00,"OH","PSA Airlines Inc.",14100,"PHL","Philadelphia, PA",10257,"ALB","Albany, NY","629",4,
20.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO",11503,"EGE","Eagle, CO","631",4,
20.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL",12945,"LEX","Lexington, KY","673",4,
20.00,"GV","Grant Aviation",10237,"AKB","Atka, AK",11445,"DUT","Unalaska, AK","406",4,
20.00,"GV","Grant Aviation",10551,"BET","Bethel, AK",11227,"CYF","Chefornak, AK","026",4,
20.00,"GV","Grant Aviation",11336,"DLG","Dillingham, AK",11053,"CLP","Clarks Point, AK","035",4,
20.00,"GV","Grant Aviation",11336,"DLG","Dillingham, AK",11053,"CLP","Clarks Point, AK","416",4,
20.00,"GV","Grant Aviation",12851,"KWK","Kwigillingok, AK",10551,"BET","Bethel, AK","416",4,
20.00,"GV","Grant Aviation",15282,"TNK","Tununak, AK",13710,"NME","Nightmute, AK","416",4,
20.00,"H6","Hageland Aviation Service",10241,"AKI","Akiak, AK",10551,"BET","Bethel, AK","416",4,
20.00,"H6","Hageland Aviation Service",10313,"ANV","Anvik, AK",12087,"HCR","Holy Cross, AK","416",4,
20.00,"H6","Hageland Aviation Service",11844,"GAL","Galena, AK",12214,"HSL","Huslia, AK","194",4,
20.00,"H6","Hageland Aviation Service",11941,"GLV","Golovin, AK",11535,"ELI","Elim, AK","416",4,
20.00,"H6","Hageland Aviation Service",12676,"KGX","Grayling, AK",14816,"SHX","Shageluk, AK","416",4,
20.00,"H6","Hageland Aviation Service",12704,"KKA","Koyuk, AK",14856,"SKK","Shaktoolik, AK","416",4,
20.00,"H6","Hageland Aviation Service",12851,"KWK","Kwigillingok, AK",12779,"KPN","Kipnuk, AK","416",4,
20.00,"H6","Hageland Aviation Service",13579,"MYU","Mekoryuk, AK",15282,"TNK","Tununak, AK","416",4,
20.00,"H6","Hageland Aviation Service",13768,"NUL","Nulato, AK",12615,"KAL","Kaltag, AK","405",4,
20.00,"H6","Hageland Aviation Service",14130,"PKA","Napaskiak, AK",15798,"WNA","Napakiak, AK","035",4,
21.00,"H6","Hageland Aviation Service",15794,"WMO","White Mountain, AK",13873,"OME","Nome, AK","416",4,
21.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12853,"KWN","Quinhagak, AK","035",4,
21.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,"EEK","Eek, AK",10551,"BET","Bethel, AK","035",4,
21.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15741,"WFB","Ketchikan, AK",11484,"EDA","Edna Bay, AK","040",4,
21.00,"DL","Delta Air Lines Inc.",11433,"DTW","Detroit, MI",12339,"IND","Indianapolis, IN","622",4,
21.00,"AX","Trans States Airlines",11977,"GRB","Green Bay, WI",13930,"ORD","Chicago, IL","675",4,
21.00,"AN","ADVANCED AIR, LLC",12127,"HHR","Hawthorne, CA",14689,"SBA","Santa Barbara, CA","479",4,
21.00,"GL","Miami Air International",11193,"CVG","Cincinnati, OH",11433,"DTW","Detroit, MI","614",4,
21.00,"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,"PGA","Page, AZ",15532,"UXR","Monument Valley, UT","416",4,
21.00,"YR","Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",15532,"UXR","Monument Valley, UT",14081,"PGA","Page, AZ","416",4,
21.00,"9K","Cape Air",13541,"MVY","Martha's Vineyard, MA",10154,"ACK","Nantucket, MA","125",4,
21.00,"8E","Bering Air Inc.",12822,"KTS","Brevig Mission, AK",14805,"SHH","Shishmaref, AK","415",4,
21.00,"8E","Bering Air Inc.",15861,"WTK","Noatak, AK",13970,"OTZ","Kotzebue, AK","194",4,
21.00,"V8","Iliamna Air Taxi",12748,"KNK","Kokhanok, AK",12321,"ILI","Iliamna, AK","479",4,
21.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12755,"KNW","New Stuyahok, AK",11336,"DLG","Dillingham, AK","079",4,
21.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12755,"KNW","New Stuyahok, AK",12671,"KGK","Koliganek, AK","035",4,
21.00,"OO","SkyWest Airlines Inc.",10135,"ABE","Allentown/Bethlehem/Easton, PA",12478,"JFK","New York, NY","629",4,
21.00,"OO","SkyWest Airlines Inc.",11278,"DCA","Washington, DC",10135,"ABE","Allentown/Bethlehem/Easton, PA","629",4,
21.00,"YX","Republic Airline",11057,"CLT","Charlotte, NC",10994,"CHS","Charleston, SC","673",4,
21.00,"YX","Republic Airline",13487,"MSP","Minneapolis, MN",15370,"TUL","Tulsa, OK","677",4,
21.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",12012,"GUC","Gunnison, CO","698",4,
21.00,"2E","Smokey Bay Air Inc.",12184,"HOM","Homer, AK",12184,"HOM","Homer, AK","035",4,
21.00,"2O","Island Air Service",12721,"KLN","Larsen Bay, AK",10170,"ADQ","Kodiak, AK","131",4,
21.00,"7H","Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",14919,"SNP","St. Paul, AK",11336,"DLG","Dillingham, AK","483",4,
21.00,"8V","Wright Air Service",15061,"SVS","Stevens Village, AK",11630,"FAI","Fairbanks, AK","416",4,
21.00,"GV","Grant Aviation",11550,"EMK","Emmonak, AK",10416,"AUK","Alakanuk, AK","416",4,
21.00,"GV","Grant Aviation",12708,"KKH","Kongiganak, AK",15862,"WTL","Tuntutuliak, AK","035",4,
21.00,"GV","Grant Aviation",14273,"PTH","Port Heiden, AK",12641,"KCQ","Chignik, AK","416",4,
21.00,"GV","Grant Aviation",15862,"WTL","Tuntutuliak, AK",12708,"KKH","Kongiganak, AK","026",4,
21.00,"GV","Grant Aviation",15887,"WWT","Newtok, AK",15282,"TNK","Tununak, AK","026",4,
21.00,"H6","Hageland Aviation Service",11227,"CYF","Chefornak, AK",12779,"KPN","Kipnuk, AK","035",4,
21.00,"H6","Hageland Aviation Service",11492,"EEK","Eek, AK",15862,"WTL","Tuntutuliak, AK","035",4,
21.00,"H6","Hageland Aviation Service",11630,"FAI","Fairbanks, AK",11833,"FYU","Fort Yukon, AK","405",4,
21.00,"H6","Hageland Aviation Service",12853,"KWN","Quinhagak, AK",11492,"EEK","Eek, AK","035",4,
21.00,"H6","Hageland Aviation Service",12855,"KWT","Kwethluk, AK",10241,"AKI","Akiak, AK","035",4,
21.00,"H6","Hageland Aviation Service",12855,"KWT","Kwethluk, AK",15257,"TLT","Tuluksak, AK","416",4,
21.00,"H6","Hageland Aviation Service",13710,"NME","Nightmute, AK",10551,"BET","Bethel, AK","035",4,
21.00,"H6","Hageland Aviation Service",13770,"NUP","Nunapitchuk, AK",12831,"KUK","Kasigluk, AK","416",4,
21.00,"H6","Hageland Aviation Service",13806,"OBU","Kobuk, AK",13970,"OTZ","Kotzebue, AK","416",4,
21.00,"H6","Hageland Aviation Service",13894,"OOK","Toksook, AK",13579,"MYU","Mekoryuk, AK","416",4,
21.00,"H6","Hageland Aviation Service",14627,"RSH","Russian Mission, AK",13369,"MLL","Marshall, AK","035",4,
21.00,"9X","Southern Airways Express, dba Mokulele Airlines",11421,"DSI","Destin, FL",13244,"MEM","Memphis, TN","416",4,
21.00,"9X","Southern Airways Express, dba Mokulele Airlines",13244,"MEM","Memphis, TN",11421,"DSI","Destin, FL","416",4,
22.00,"H6","Hageland Aviation Service",14895,"SMK","St. Michael, AK",15478,"UNK","Unalakleet, AK","035",4,
22.00,"H6","Hageland Aviation Service",15282,"TNK","Tununak, AK",13710,"NME","Nightmute, AK","416",4,
22.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",12171,"HNH","Hoonah, AK","479",4,
22.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",15231,"TKE","Tenakee, AK","040",4,
22.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",10241,"AKI","Akiak, AK","035",4,
22.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12853,"KWN","Quinhagak, AK","079",4,
22.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,"GNU","Goodnews Bay, AK",10551,"BET","Bethel, AK","079",4,
22.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12855,"KWT","Kwethluk, AK",12709,"KKI","Akiachak, AK","035",4,
22.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",12953,"LGA","New York, NY","608",4,
22.00,"C5","Commutair Aka Champlain Enterprises, Inc.",12264,"IAD","Washington, DC",10980,"CHA","Chattanooga, TN","675",4,
22.00,"EV","ExpressJet Airlines LLC",15016,"STL","St. Louis, MO",12266,"IAH","Houston, TX","629",4,
22.00,"1YQ","Air Charter, Inc d/b/a Air Flamenco",12553,"JRV","Ceiba, PR",11126,"CPX","Culebra, PR","131",4,
22.00,"AN","ADVANCED AIR, LLC",13796,"OAK","Oakland, CA",15232,"TKF","Truckee, CA","479",4,
22.00,"AN","ADVANCED AIR, LLC",15325,"TRM","Thermal, CA",12127,"HHR","Hawthorne, CA","575",4,
22.00,"4W","Warbelow",13381,"MLY","Manley Hot Springs, AK",14559,"RMP","Rampart, AK","194",4,
22.00,"8E","Bering Air Inc.",11845,"GAM","Gambell, AK",15049,"SVA","Savoonga, AK","406",4,
22.00,"8E","Bering Air Inc.",13970,"OTZ","Kotzebue, AK",12844,"KVL","Kivalina, AK","194",4,
22.00,"Z3","Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",11336,"DLG","Dillingham, AK",12737,"KMO","Manokotak, AK","035",4,
22.00,"OH","PSA Airlines Inc.",12448,"JAN","Jackson/Vicksburg, MS",10693,"BNA","Nashville, TN","631",4,
22.00,"OO","SkyWest Airlines Inc.",10469,"AZO","Kalamazoo, MI",13344,"MKG","Muskegon, MI","629",4,
22.00,"OO","SkyWest Airlines Inc.",13851,"OKC","Oklahoma City, OK",14869,"SLC","Salt Lake City, UT","629",4,
22.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL",10372,"ASE","Aspen, CO","673",4,
22.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL",10469,"AZO","Kalamazoo, MI","629",4,
22.00,"OO","SkyWest Airlines Inc.",14113,"PIH","Pocatello, ID",14869,"SLC","Salt Lake City, UT","638",4,
22.00,"OO","SkyWest Airlines Inc.",14771,"SFO","San Francisco, CA",13476,"MRY","Monterey, CA","629",4,
22.00,"MQ","Envoy Air",11298,"DFW","Dallas/Fort Worth, TX",12992,"LIT","Little Rock, AR","676",4,
22.00,"MQ","Envoy Air",11612,"EVV","Evansville, IN",11057,"CLT","Charlotte, NC","675",4,
22.00,"MQ","Envoy Air",14122,"PIT","Pittsburgh, PA",12478,"JFK","New York, NY","676",4,
22.00,"WN","Southwest Airlines Co.",10721,"BOS","Boston, MA",13495,"MSY","New Orleans, LA","614",4,
22.00,"2O","Island Air Service",10170,"ADQ","Kodiak, AK",12721,"KLN","Larsen Bay, AK","131",4,
22.00,"2O","Island Air Service",10243,"AKK","Akhiok, AK",10170,"ADQ","Kodiak, AK","079",4,
22.00,"GV","Grant Aviation",10405,"ATT","Atmautluak, AK",10551,"BET","Bethel, AK","035",4,
22.00,"GV","Grant Aviation",12779,"KPN","Kipnuk, AK",11227,"CYF","Chefornak, AK","035",4,
22.00,"GV","Grant Aviation",12851,"KWK","Kwigillingok, AK",12708,"KKH","Kongiganak, AK","026",4,
22.00,"H6","Hageland Aviation Service",10551,"BET","Bethel, AK",13710,"NME","Nightmute, AK","035",4,
