Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
New York-Newark-Jersey City NY-NJ-PA MSA
01-20, 1, 6104507, 0, 0, 0
01-20, 2, 6104507, 0, 0, 0
01-20, 2, 6106580, 0, 0, 0
01-20, 3, 6106580, 0, 0, 0
01-20, 3, 6108653, 0, 0, 0
01-20, 4, 6108653, 0, 0, 0
01-20, 4, 6110726, 0, 0, 0
01-20, 5, 6110726, 0, 0, 0
01-20, 5, 6112799, 0, 0, 0
01-20, 6, 6112799, 0, 0, 0
01-20, 6, 6114872, 0, 0, 0
01-20, 7, 6114872, 0, 0, 0
01-20, 7, 6116945, 0, 0, 0
01-20, 8, 6116945, 0, 0, 0
01-20, 8, 6119018, 0, 0, 0
01-20, 9, 6119018, 0, 0, 0
01-20, 9, 6121091, 0, 0, 0
01-20, 10, 6121091, 0, 0, 0
01-20, 10, 6123164, 0, 0, 0
01-20, 11, 6123164, 0, 0, 0
01-20, 11, 6125237, 0, 0, 0
01-20, 12, 6125237, 0, 0, 0
01-20, 12, 6127310, 0, 0, 0
01-20, 13, 6127310, 0, 0, 0
01-20, 13, 6129383, 0, 0, 0
01-20, 14, 6129383, 0, 0, 0
01-20, 14, 6131456, 0, 0, 0
01-20, 15, 6131456, 0, 0, 0
01-20, 15, 6133529, 0, 0, 0
01-20, 16, 6133529, 0, 0, 0
01-20, 16, 6135602, 0, 0, 0
01-20, 17, 6135602, 0, 0, 0
01-20, 17, 6137675, 0, 0, 0
01-20, 18, 6137675, 0, 0, 0
01-20, 18, 6139748, 0, 0, 0
01-20, 19, 6139748, 0, 0, 0
01-20, 19, 6141821, 0, 0, 0
01-20, 20, 6141821, 0, 0, 0
01-20, 20, 6143894, 0, 0, 0
01-20, 21, 6143894, 0, 0, 0
01-20, 21, 6145967, 0, 0, 0
01-20, 22, 6145967, 0, 0, 0
01-20, 22, 6148040, 0, 0, 0
01-20, 23, 6148040, 0, 0, 0
01-20, 23, 6150113, 0, 0, 0
01-20, 24, 6150113, 0, 0, 0
01-20, 24, 6152186, 0, 0, 0
01-20, 25, 6152186, 0, 0, 0
01-20, 25, 6154259, 0, 0, 0
01-20, 26, 6154259, 0, 0, 0
01-20, 26, 6156332, 0, 0, 0
01-20, 27, 6156332, 0, 0, 0
01-20, 27, 6158405, 0, 0, 0
01-20, 28, 6158405, 0, 0, 0
01-20, 28, 6160478, 0, 0, 0
01-20, 29, 6160478, 0, 0, 0
01-20, 29, 6162551, 0, 0, 0
01-20, 30, 6162551, 0, 0, 0
01-20, 30, 6164624, 0, 0, 0
01-20, 31, 6164624, 0, 0, 0
Atlanta-Sandy Springs-Alpharetta GA MSA
01-20, 1, 6020364, 0, 0, 0
01-20, 1, 6021141, 0, 0, 0
01-20, 2, 6021141, 0, 0, 0
01-20, 2, 6021918, 0, 0, 0
01-20, 3, 6021918, 0, 0, 0
01-20, 3, 6022695, 0, 0, 0
01-20, 4, 6022695, 0, 0, 0
01-20, 4, 6023472, 0, 0, 0
01-20, 5, 6023472, 0, 0, 0
01-20, 5, 6024249, 0, 0, 0
01-20, 6, 6024249, 0, 0, 0
01-20, 6, 6025026, 0, 0, 0
01-20, 7, 6025026, 0, 0, 0
01-20, 7, 6025803, 0, 0, 0
01-20, 8, 6025803, 0, 0, 0
01-20, 8, 6026580, 0, 0, 0
01-20, 9, 6026580, 0, 0, 0
01-20, 9, 6027357, 0, 0, 0
01-20, 10, 6027357, 0, 0, 0
01-20, 10, 6028134, 0, 0, 0
01-20, 11, 6028134, 0, 0, 0
01-20, 11, 6028911, 0, 0, 0
01-20, 12, 6028911, 0, 0, 0
01-20, 12, 6029688, 0, 0, 0
01-20, 13, 6029688, 0, 0, 0
01-20, 13, 6030465, 0, 0, 0
01-20, 14, 6030465, 0, 0, 0
01-20, 14, 6031242, 0, 0, 0
01-20, 15, 6031242, 0, 0, 0
01-20, 15, 6032019, 0, 0, 0
01-20, 16, 6032019, 0, 0, 0
01-20, 16, 6032796, 0, 0, 0
01-20, 17, 6032796, 0, 0, 0
01-20, 17, 6033573, 0, 0, 0
01-20, 18, 6033573, 0, 0, 0
01-20, 18, 6034350, 0, 0, 0
01-20, 19, 6034350, 0, 0, 0
01-20, 19, 6035127, 0, 0, 0
01-20, 20, 6035127, 0, 0, 0
01-20, 20, 6035904, 0, 0, 0
01-20, 21, 6035904, 0, 0, 0
01-20, 21, 6036681, 0, 0, 0
01-20, 22, 6036681, 0, 0, 0
01-20, 22, 6037458, 0, 0, 0
01-20, 23, 6037458, 0, 0, 0
01-20, 23, 6038235, 0, 0, 0
01-20, 24, 6038235, 0, 0, 0
01-20, 24, 6039012, 0, 0, 0
01-20, 25, 6039012, 0, 0, 0
01-20, 25, 6039788, 0, 1, 0
01-20, 26, 6039788, 0, 1, 0
01-20, 26, 6040565, 0, 1, 0
01-20, 27, 6040565, 0, 0, 1
01-20, 27, 6041342, 0, 0, 1
01-20, 28, 6041342, 0, 0, 1
01-20, 28, 6042119, 0, 0, 1
01-20, 29, 6042119, 0, 0, 1
01-20, 29, 6042896, 0, 0, 1
01-20, 30, 6042896, 0, 0, 1
01-20, 30, 6043673, 0, 0, 1
01-20, 31, 6043673, 0, 0, 1
Phoenix-Mesa-Chandler AZ MSA
